file_path,label
data/real/8463_287645_000024_000003.wav,1
data/real/8555_284447_000019_000003.wav,1
data/real/4077_13754_000010_000002.wav,1
data/real/8555_284449_000059_000001.wav,1
data/real/6930_75918_000042_000000.wav,1
data/real/237_134500_000014_000002.wav,1
data/real/1089_134691_000044_000001.wav,1
data/real/7176_88083_000009_000002.wav,1
data/real/3570_5694_000010_000004.wav,1
data/real/8463_294825_000017_000001.wav,1
data/real/4077_13751_000017_000005.wav,1
data/real/2300_131720_000026_000003.wav,1
data/real/3570_5694_000006_000006.wav,1
data/real/3570_5695_000007_000005.wav,1
data/real/7729_102255_000007_000002.wav,1
data/real/237_126133_000015_000001.wav,1
data/real/3570_5695_000001_000004.wav,1
data/real/237_134493_000008_000006.wav,1
data/real/7729_102255_000007_000004.wav,1
data/real/7127_75946_000040_000010.wav,1
data/real/237_134493_000013_000001.wav,1
data/real/1320_122612_000029_000000.wav,1
data/real/8555_284447_000012_000000.wav,1
data/real/7176_88083_000010_000000.wav,1
data/real/4970_29093_000032_000001.wav,1
data/real/7176_88083_000003_000000.wav,1
data/real/8463_287645_000002_000000.wav,1
data/real/2961_961_000005_000004.wav,1
data/real/6930_76324_000019_000004.wav,1
data/real/908_31957_000021_000002.wav,1
data/real/1580_141083_000056_000005.wav,1
data/real/4507_16021_000028_000004.wav,1
data/real/8455_210777_000022_000005.wav,1
data/real/2300_131720_000006_000002.wav,1
data/real/8555_284447_000050_000001.wav,1
data/real/5142_36377_000013_000001.wav,1
data/real/7127_75946_000027_000000.wav,1
data/real/2300_131720_000019_000001.wav,1
data/real/4970_29093_000029_000000.wav,1
data/real/1580_141084_000091_000008.wav,1
data/real/2961_961_000024_000002.wav,1
data/real/7127_75946_000061_000001.wav,1
data/real/1320_122612_000005_000001.wav,1
data/real/237_134500_000004_000008.wav,1
data/real/121_127105_000016_000004.wav,1
data/real/3729_6852_000081_000001.wav,1
data/real/8224_274384_000030_000000.wav,1
data/real/8463_287645_000013_000003.wav,1
data/real/7176_88083_000004_000000.wav,1
data/real/1089_134686_000032_000005.wav,1
data/real/2300_131720_000012_000002.wav,1
data/real/3570_5694_000008_000010.wav,1
data/real/3570_5696_000002_000002.wav,1
data/real/3570_5695_000010_000008.wav,1
data/real/4077_13751_000019_000005.wav,1
data/real/121_127105_000007_000002.wav,1
data/real/6829_68769_000024_000000.wav,1
data/real/3575_170457_000024_000010.wav,1
data/real/237_134500_000023_000000.wav,1
data/real/7176_88083_000011_000005.wav,1
data/real/4446_2271_000016_000000.wav,1
data/real/1580_141083_000090_000000.wav,1
data/real/237_126133_000054_000000.wav,1
data/real/4077_13754_000006_000003.wav,1
data/real/1089_134686_000034_000001.wav,1
data/real/8455_210777_000014_000004.wav,1
data/real/8224_274384_000010_000002.wav,1
data/real/8463_294825_000043_000000.wav,1
data/real/237_134493_000010_000000.wav,1
data/real/3570_5695_000001_000006.wav,1
data/real/1320_122612_000039_000003.wav,1
data/real/3570_5694_000013_000008.wav,1
data/real/121_127105_000008_000001.wav,1
data/real/4446_2271_000020_000000.wav,1
data/real/1320_122612_000015_000000.wav,1
data/real/1284_1180_000027_000000.wav,1
data/real/1320_122612_000040_000001.wav,1
data/real/2830_3980_000017_000000.wav,1
data/real/8230_279154_000010_000000.wav,1
data/real/3570_5694_000014_000014.wav,1
data/real/3575_170457_000024_000016.wav,1
data/real/260_123288_000013_000001.wav,1
data/real/260_123288_000032_000002.wav,1
data/real/260_123286_000032_000002.wav,1
data/real/1320_122612_000044_000002.wav,1
data/real/8230_279154_000014_000000.wav,1
data/real/8463_287645_000008_000000.wav,1
data/real/8230_279154_000012_000003.wav,1
data/real/908_157963_000026_000001.wav,1
data/real/8463_287645_000006_000000.wav,1
data/real/237_126133_000055_000001.wav,1
data/real/2830_3980_000021_000000.wav,1
data/real/8555_284447_000022_000001.wav,1
data/real/5639_40744_000011_000001.wav,1
data/real/1284_1180_000042_000001.wav,1
data/real/237_134493_000009_000003.wav,1
data/real/1580_141084_000031_000000.wav,1
data/real/1089_134691_000004_000001.wav,1
data/real/4970_29093_000044_000001.wav,1
data/real/6829_68769_000006_000000.wav,1
data/real/237_134493_000006_000001.wav,1
data/real/8463_287645_000024_000001.wav,1
data/real/7729_102255_000003_000004.wav,1
data/real/8463_294825_000026_000000.wav,1
data/real/8555_284447_000063_000002.wav,1
data/real/1320_122612_000047_000001.wav,1
data/real/2961_961_000019_000000.wav,1
data/real/260_123286_000034_000002.wav,1
data/real/7729_102255_000003_000002.wav,1
data/real/5142_33396_000002_000004.wav,1
data/real/1995_1826_000004_000001.wav,1
data/real/1580_141084_000091_000006.wav,1
data/real/237_134493_000012_000000.wav,1
data/real/4970_29093_000013_000000.wav,1
data/real/1089_134691_000046_000000.wav,1
data/real/260_123288_000045_000004.wav,1
data/real/8555_284447_000045_000000.wav,1
data/real/3570_5695_000004_000012.wav,1
data/real/4077_13751_000019_000004.wav,1
data/real/7021_79740_000018_000002.wav,1
data/real/2300_131720_000035_000004.wav,1
data/real/2961_961_000025_000003.wav,1
data/real/7729_102255_000016_000005.wav,1
data/real/6829_68769_000017_000001.wav,1
data/real/1995_1826_000005_000002.wav,1
data/real/2830_3979_000017_000001.wav,1
data/real/3570_5694_000006_000002.wav,1
data/real/237_134500_000017_000001.wav,1
data/real/260_123288_000039_000000.wav,1
data/real/7176_88083_000004_000002.wav,1
data/real/2830_3980_000022_000000.wav,1
data/real/908_31957_000013_000000.wav,1
data/real/8555_284447_000050_000002.wav,1
data/real/5639_40744_000012_000002.wav,1
data/real/260_123286_000029_000000.wav,1
data/real/3570_5695_000005_000001.wav,1
data/real/4077_13751_000006_000008.wav,1
data/real/1089_134691_000049_000001.wav,1
data/real/4970_29093_000026_000000.wav,1
data/real/8463_287645_000003_000002.wav,1
data/real/2300_131720_000021_000006.wav,1
data/real/1320_122617_000055_000002.wav,1
data/real/4446_2271_000005_000005.wav,1
data/real/2300_131720_000040_000004.wav,1
data/real/7176_88083_000012_000004.wav,1
data/real/5142_36377_000013_000003.wav,1
data/real/7127_75947_000006_000000.wav,1
data/real/237_126133_000004_000000.wav,1
data/real/1580_141083_000016_000004.wav,1
data/real/1580_141083_000067_000000.wav,1
data/real/237_126133_000029_000000.wav,1
data/real/2961_961_000022_000005.wav,1
data/real/4446_2273_000016_000000.wav,1
data/real/4970_29093_000044_000000.wav,1
data/real/3570_5694_000013_000006.wav,1
data/real/5639_40744_000002_000001.wav,1
data/real/2300_131720_000004_000012.wav,1
data/real/3570_5694_000011_000003.wav,1
data/real/3570_5695_000004_000002.wav,1
data/real/2961_961_000011_000003.wav,1
data/real/1089_134691_000035_000001.wav,1
data/real/237_134500_000038_000000.wav,1
data/real/5105_28240_000013_000002.wav,1
data/real/2300_131720_000012_000000.wav,1
data/real/8555_284447_000044_000001.wav,1
data/real/8463_287645_000014_000000.wav,1
data/real/237_134493_000002_000002.wav,1
data/real/260_123440_000019_000000.wav,1
data/real/1188_133604_000046_000003.wav,1
data/real/7729_102255_000002_000008.wav,1
data/real/8463_287645_000005_000001.wav,1
data/real/1995_1837_000019_000002.wav,1
data/real/260_123440_000018_000002.wav,1
data/real/8455_210777_000025_000000.wav,1
data/real/2961_961_000013_000000.wav,1
data/real/1089_134691_000038_000000.wav,1
data/real/3570_5695_000010_000004.wav,1
data/real/4970_29093_000028_000001.wav,1
data/real/7127_75946_000002_000000.wav,1
data/real/4507_16021_000028_000003.wav,1
data/real/1320_122612_000056_000007.wav,1
data/real/1089_134686_000024_000004.wav,1
data/real/1320_122612_000029_000001.wav,1
data/real/4446_2271_000011_000000.wav,1
data/real/237_134500_000007_000004.wav,1
data/real/7176_88083_000007_000001.wav,1
data/real/7729_102255_000003_000006.wav,1
data/real/4507_16021_000021_000003.wav,1
data/real/8555_284449_000025_000002.wav,1
data/real/237_134493_000017_000010.wav,1
data/real/3575_170457_000024_000006.wav,1
data/real/2300_131720_000015_000003.wav,1
data/real/4970_29093_000042_000002.wav,1
data/real/4992_23283_000043_000000.wav,1
data/real/5639_40744_000007_000004.wav,1
data/real/2300_131720_000012_000001.wav,1
data/real/8555_284447_000014_000000.wav,1
data/real/7127_75946_000030_000000.wav,1
data/real/4970_29093_000050_000005.wav,1
data/real/8555_284449_000020_000002.wav,1
data/real/8555_284447_000058_000000.wav,1
data/real/7127_75946_000060_000005.wav,1
data/real/7729_102255_000010_000006.wav,1
data/real/3575_170457_000037_000002.wav,1
data/real/1320_122617_000030_000002.wav,1
data/real/4507_16021_000024_000002.wav,1
data/real/237_126133_000056_000000.wav,1
data/real/260_123288_000007_000000.wav,1
data/real/4970_29093_000050_000006.wav,1
data/real/1580_141083_000009_000002.wav,1
data/real/260_123440_000024_000002.wav,1
data/real/8555_284447_000034_000000.wav,1
data/real/8555_284447_000054_000001.wav,1
data/real/260_123286_000021_000005.wav,1
data/real/260_123440_000014_000000.wav,1
data/real/3570_5695_000010_000001.wav,1
data/real/2961_961_000004_000027.wav,1
data/real/8230_279154_000003_000006.wav,1
data/real/1580_141083_000083_000003.wav,1
data/real/1089_134691_000016_000000.wav,1
data/real/2300_131720_000025_000002.wav,1
data/real/5639_40744_000005_000001.wav,1
data/real/8555_284449_000028_000000.wav,1
data/real/1580_141084_000091_000001.wav,1
data/real/4970_29095_000003_000002.wav,1
data/real/7127_75946_000040_000006.wav,1
data/real/260_123288_000027_000003.wav,1
data/real/7176_88083_000005_000004.wav,1
data/real/4992_41797_000014_000002.wav,1
data/real/1089_134691_000027_000001.wav,1
data/real/4992_23283_000042_000001.wav,1
data/real/4077_13751_000019_000003.wav,1
data/real/2300_131720_000034_000005.wav,1
data/real/4446_2271_000023_000000.wav,1
data/real/121_127105_000025_000000.wav,1
data/real/6930_76324_000002_000004.wav,1
data/real/237_134493_000011_000000.wav,1
data/real/8230_279154_000011_000007.wav,1
data/real/237_126133_000005_000000.wav,1
data/real/1284_1181_000005_000000.wav,1
data/real/1089_134691_000008_000000.wav,1
data/real/237_134493_000006_000004.wav,1
data/real/121_127105_000012_000000.wav,1
data/real/1580_141084_000092_000003.wav,1
data/real/2830_3979_000020_000000.wav,1
data/real/3570_5694_000010_000003.wav,1
data/real/7021_79730_000056_000003.wav,1
data/real/8463_294825_000040_000000.wav,1
data/real/8555_284449_000029_000001.wav,1
data/real/1995_1826_000016_000004.wav,1
data/real/2300_131720_000010_000004.wav,1
data/real/1580_141084_000082_000001.wav,1
data/real/2300_131720_000038_000002.wav,1
data/real/7021_79740_000021_000000.wav,1
data/real/7021_79730_000051_000001.wav,1
data/real/7127_75946_000037_000000.wav,1
data/real/1995_1837_000017_000000.wav,1
data/real/4970_29093_000010_000000.wav,1
data/real/3575_170457_000029_000000.wav,1
data/real/121_127105_000014_000000.wav,1
data/real/8555_284447_000018_000002.wav,1
data/real/7021_85628_000002_000000.wav,1
data/real/3729_6852_000066_000001.wav,1
data/real/3570_5694_000007_000009.wav,1
data/real/8555_284447_000046_000000.wav,1
data/real/2300_131720_000006_000004.wav,1
data/real/1188_133604_000057_000001.wav,1
data/real/7021_79740_000017_000001.wav,1
data/real/1320_122617_000055_000003.wav,1
data/real/4507_16021_000026_000001.wav,1
data/real/8230_279154_000006_000004.wav,1
data/real/237_134500_000028_000002.wav,1
data/real/2830_3980_000108_000000.wav,1
data/real/7021_85628_000004_000002.wav,1
data/real/4446_2271_000023_000011.wav,1
data/real/237_134500_000008_000001.wav,1
data/real/237_126133_000025_000001.wav,1
data/real/237_134493_000005_000000.wav,1
data/real/1580_141083_000066_000002.wav,1
data/real/4507_16021_000023_000000.wav,1
data/real/2300_131720_000038_000000.wav,1
data/real/121_127105_000036_000003.wav,1
data/real/8463_294825_000030_000001.wav,1
data/real/7176_88083_000012_000005.wav,1
data/real/2830_3980_000018_000000.wav,1
data/real/4446_2273_000003_000001.wav,1
data/real/5639_40744_000014_000000.wav,1
data/real/8455_210777_000022_000003.wav,1
data/real/2300_131720_000034_000001.wav,1
data/real/1089_134686_000030_000000.wav,1
data/real/8555_284447_000043_000000.wav,1
data/real/4507_16021_000029_000004.wav,1
data/real/4077_13754_000004_000000.wav,1
data/real/1995_1836_000004_000008.wav,1
data/real/3570_5695_000008_000004.wav,1
data/real/2300_131720_000024_000002.wav,1
data/real/7127_75946_000040_000003.wav,1
data/real/8455_210777_000014_000002.wav,1
data/real/4077_13754_000006_000001.wav,1
data/real/3570_5694_000014_000023.wav,1
data/real/7127_75946_000022_000001.wav,1
data/real/4970_29093_000029_000001.wav,1
data/real/7127_75946_000061_000005.wav,1
data/real/2961_961_000014_000003.wav,1
data/real/8230_279154_000004_000006.wav,1
data/real/2961_961_000025_000008.wav,1
data/real/8230_279154_000011_000004.wav,1
data/real/2961_961_000004_000036.wav,1
data/real/2300_131720_000005_000001.wav,1
data/real/237_134500_000005_000003.wav,1
data/real/2830_3979_000018_000006.wav,1
data/real/7021_79740_000010_000005.wav,1
data/real/2300_131720_000019_000003.wav,1
data/real/1089_134691_000048_000000.wav,1
data/real/1995_1826_000016_000000.wav,1
data/real/8463_287645_000022_000003.wav,1
data/real/1089_134691_000014_000000.wav,1
data/real/8463_287645_000030_000002.wav,1
data/real/8463_294825_000026_000003.wav,1
data/real/1089_134691_000024_000001.wav,1
data/real/237_126133_000051_000002.wav,1
data/real/4970_29093_000039_000000.wav,1
data/real/4507_16021_000025_000005.wav,1
data/real/1580_141084_000019_000000.wav,1
data/real/1089_134691_000015_000000.wav,1
data/real/2300_131720_000004_000000.wav,1
data/real/260_123288_000042_000000.wav,1
data/real/4992_23283_000033_000000.wav,1
data/real/237_134493_000014_000003.wav,1
data/real/7176_88083_000014_000001.wav,1
data/real/5639_40744_000003_000000.wav,1
data/real/237_126133_000057_000000.wav,1
data/real/3570_5695_000002_000003.wav,1
data/real/237_134493_000007_000003.wav,1
data/real/2300_131720_000005_000002.wav,1
data/real/2961_961_000019_000007.wav,1
data/real/5639_40744_000012_000007.wav,1
data/real/8555_284449_000006_000000.wav,1
data/real/2961_961_000009_000000.wav,1
data/real/8230_279154_000006_000003.wav,1
data/real/4446_2271_000001_000001.wav,1
data/real/4446_2271_000015_000011.wav,1
data/real/1580_141083_000018_000011.wav,1
data/real/1284_1180_000025_000000.wav,1
data/real/8555_284447_000039_000001.wav,1
data/real/5639_40744_000014_000003.wav,1
data/real/1089_134691_000025_000002.wav,1
data/real/1580_141083_000071_000002.wav,1
data/real/4507_16021_000021_000002.wav,1
data/real/8555_284449_000020_000003.wav,1
data/real/4446_2271_000008_000003.wav,1
data/real/3570_5695_000005_000004.wav,1
data/real/1995_1826_000005_000003.wav,1
data/real/1580_141083_000082_000002.wav,1
data/real/2830_3980_000018_000001.wav,1
data/real/1320_122612_000006_000001.wav,1
data/real/7176_88083_000009_000000.wav,1
data/real/2961_961_000020_000001.wav,1
data/real/8455_210777_000012_000001.wav,1
data/real/3570_5695_000007_000001.wav,1
data/real/2300_131720_000033_000008.wav,1
data/real/260_123286_000012_000001.wav,1
data/real/4446_2271_000003_000000.wav,1
data/real/2830_3980_000018_000002.wav,1
data/real/3575_170457_000016_000000.wav,1
data/real/5683_32865_000014_000001.wav,1
data/real/3575_170457_000046_000001.wav,1
data/real/908_31957_000013_000002.wav,1
data/real/4507_16021_000029_000002.wav,1
data/real/5105_28241_000005_000000.wav,1
data/real/1580_141083_000056_000006.wav,1
data/real/6829_68769_000005_000001.wav,1
data/real/1995_1836_000042_000000.wav,1
data/real/8555_284447_000059_000000.wav,1
data/real/8230_279154_000004_000000.wav,1
data/real/4992_23283_000034_000002.wav,1
data/real/1995_1826_000018_000004.wav,1
data/real/5683_32865_000008_000002.wav,1
data/real/1580_141083_000113_000000.wav,1
data/real/8224_274384_000006_000000.wav,1
data/real/8555_284447_000042_000001.wav,1
data/real/6829_68769_000011_000001.wav,1
data/real/260_123286_000033_000003.wav,1
data/real/4970_29093_000050_000002.wav,1
data/real/1284_1181_000033_000000.wav,1
data/real/4970_29093_000017_000001.wav,1
data/real/1580_141084_000078_000001.wav,1
data/real/8230_279154_000003_000004.wav,1
data/real/8555_284449_000042_000000.wav,1
data/real/1089_134686_000026_000000.wav,1
data/real/3570_5695_000004_000006.wav,1
data/real/1188_133604_000012_000003.wav,1
data/real/7729_102255_000002_000001.wav,1
data/real/8230_279154_000009_000002.wav,1
data/real/1320_122617_000021_000001.wav,1
data/real/1995_1826_000055_000000.wav,1
data/real/4077_13754_000003_000004.wav,1
data/real/2961_961_000023_000003.wav,1
data/real/4970_29093_000024_000001.wav,1
data/real/5105_28233_000019_000001.wav,1
data/real/8230_279154_000006_000005.wav,1
data/real/3570_5695_000010_000005.wav,1
data/real/237_126133_000013_000000.wav,1
data/real/1580_141084_000086_000004.wav,1
data/real/4077_13751_000007_000000.wav,1
data/real/1284_1180_000043_000000.wav,1
data/real/2961_961_000007_000004.wav,1
data/real/1089_134686_000015_000002.wav,1
data/real/4446_2273_000002_000002.wav,1
data/real/1089_134686_000026_000003.wav,1
data/real/8455_210777_000023_000011.wav,1
data/real/3729_6852_000004_000003.wav,1
data/real/1580_141083_000006_000000.wav,1
data/real/1089_134691_000045_000003.wav,1
data/real/260_123288_000023_000004.wav,1
data/real/2961_961_000021_000001.wav,1
data/real/8230_279154_000012_000000.wav,1
data/real/260_123288_000039_000001.wav,1
data/real/8555_284447_000051_000001.wav,1
data/real/3570_5695_000004_000001.wav,1
data/real/2300_131720_000019_000002.wav,1
data/real/1580_141084_000051_000000.wav,1
data/real/3570_5695_000008_000006.wav,1
data/real/4446_2273_000013_000003.wav,1
data/real/1995_1836_000003_000003.wav,1
data/real/8463_294825_000025_000000.wav,1
data/real/4446_2271_000003_000003.wav,1
data/real/1089_134691_000037_000000.wav,1
data/real/4446_2273_000019_000001.wav,1
data/real/7729_102255_000012_000009.wav,1
data/real/1995_1826_000005_000001.wav,1
data/real/2830_3979_000012_000000.wav,1
data/real/4970_29095_000018_000002.wav,1
data/real/1580_141083_000063_000001.wav,1
data/real/4970_29093_000013_000003.wav,1
data/real/8463_294828_000018_000001.wav,1
data/real/4970_29093_000002_000000.wav,1
data/real/6829_68769_000005_000003.wav,1
data/real/5639_40744_000007_000001.wav,1
data/real/2830_3979_000018_000002.wav,1
data/real/3570_5694_000011_000002.wav,1
data/real/260_123288_000016_000006.wav,1
data/real/1089_134686_000034_000003.wav,1
data/real/2300_131720_000016_000005.wav,1
data/real/8555_284447_000036_000000.wav,1
data/real/2300_131720_000003_000000.wav,1
data/real/3570_5695_000004_000013.wav,1
data/real/3570_5694_000005_000001.wav,1
data/real/3575_170457_000044_000014.wav,1
data/real/1320_122612_000020_000003.wav,1
data/real/260_123440_000011_000003.wav,1
data/real/8555_284447_000035_000001.wav,1
data/real/3575_170457_000044_000011.wav,1
data/real/121_127105_000018_000001.wav,1
data/real/8455_210777_000003_000003.wav,1
data/real/1089_134686_000021_000000.wav,1
data/real/3570_5694_000007_000010.wav,1
data/real/4970_29093_000010_000001.wav,1
data/real/260_123288_000008_000000.wav,1
data/real/8230_279154_000011_000005.wav,1
data/real/7127_75946_000060_000002.wav,1
data/real/1188_133604_000028_000003.wav,1
data/real/2830_3980_000016_000001.wav,1
data/real/8455_210777_000024_000005.wav,1
data/real/1320_122612_000044_000000.wav,1
data/real/4970_29093_000046_000000.wav,1
data/real/2300_131720_000004_000001.wav,1
data/real/4446_2271_000022_000000.wav,1
data/real/3729_6852_000068_000000.wav,1
data/real/8455_210777_000023_000003.wav,1
data/real/237_134500_000015_000000.wav,1
data/real/7176_88083_000012_000000.wav,1
data/real/237_134493_000007_000001.wav,1
data/real/1089_134691_000052_000000.wav,1
data/real/7176_88083_000005_000000.wav,1
data/real/4446_2273_000020_000002.wav,1
data/real/237_134500_000036_000007.wav,1
data/real/2830_3980_000109_000002.wav,1
data/real/8455_210777_000002_000002.wav,1
data/real/7127_75947_000006_000004.wav,1
data/real/4970_29095_000013_000000.wav,1
data/real/1089_134691_000054_000000.wav,1
data/real/4446_2271_000007_000003.wav,1
data/real/260_123440_000002_000001.wav,1
data/real/1995_1826_000016_000012.wav,1
data/real/7021_79759_000009_000001.wav,1
data/real/1580_141084_000006_000000.wav,1
data/real/7021_79740_000022_000001.wav,1
data/real/5105_28233_000010_000001.wav,1
data/real/2300_131720_000037_000001.wav,1
data/real/2961_961_000014_000002.wav,1
data/real/3570_5694_000007_000005.wav,1
data/real/4992_23283_000047_000000.wav,1
data/real/1320_122612_000021_000000.wav,1
data/real/3570_5695_000006_000004.wav,1
data/real/237_134500_000014_000001.wav,1
data/real/4970_29093_000020_000002.wav,1
data/real/2961_961_000014_000000.wav,1
data/real/8230_279154_000012_000002.wav,1
data/real/8555_284449_000040_000001.wav,1
data/real/237_134500_000032_000001.wav,1
data/real/3570_5696_000002_000004.wav,1
data/real/237_134500_000009_000002.wav,1
data/real/3570_5694_000008_000009.wav,1
data/real/2300_131720_000003_000002.wav,1
data/real/1995_1837_000011_000002.wav,1
data/real/7176_88083_000016_000003.wav,1
data/real/8555_284447_000019_000002.wav,1
data/real/8230_279154_000011_000009.wav,1
data/real/237_126133_000002_000004.wav,1
data/real/4970_29093_000027_000001.wav,1
data/real/7021_79730_000051_000003.wav,1
data/real/5683_32865_000012_000000.wav,1
data/real/7127_75946_000040_000007.wav,1
data/real/2300_131720_000025_000007.wav,1
data/real/2961_961_000007_000001.wav,1
data/real/1580_141084_000072_000000.wav,1
data/real/6930_75918_000050_000001.wav,1
data/real/3575_170457_000012_000003.wav,1
data/real/1580_141084_000050_000001.wav,1
data/real/3570_5695_000006_000003.wav,1
data/real/2300_131720_000041_000001.wav,1
data/real/2830_3980_000091_000002.wav,1
data/real/3729_6852_000003_000001.wav,1
data/real/8230_279154_000008_000005.wav,1
data/real/1188_133604_000012_000004.wav,1
data/real/237_126133_000059_000000.wav,1
data/real/1580_141084_000086_000000.wav,1
data/real/1580_141083_000009_000004.wav,1
data/real/8555_284447_000010_000001.wav,1
data/real/1188_133604_000039_000004.wav,1
data/real/1995_1837_000023_000003.wav,1
data/real/3570_5694_000013_000000.wav,1
data/real/4992_41797_000004_000003.wav,1
data/real/5639_40744_000001_000002.wav,1
data/real/1995_1837_000022_000003.wav,1
data/real/8463_294828_000022_000001.wav,1
data/real/8555_284447_000047_000001.wav,1
data/real/4077_13751_000023_000005.wav,1
data/real/5105_28240_000031_000000.wav,1
data/real/1089_134691_000005_000003.wav,1
data/real/8463_294825_000022_000002.wav,1
data/real/237_134500_000024_000001.wav,1
data/real/4507_16021_000029_000003.wav,1
data/real/8555_284449_000044_000000.wav,1
data/real/3570_5694_000007_000001.wav,1
data/real/1580_141084_000009_000002.wav,1
data/real/3570_5695_000005_000005.wav,1
data/real/1284_1180_000029_000001.wav,1
data/real/237_126133_000056_000003.wav,1
data/real/1995_1826_000026_000000.wav,1
data/real/1089_134691_000010_000000.wav,1
data/real/2830_3980_000011_000001.wav,1
data/real/1320_122612_000033_000000.wav,1
data/real/260_123440_000025_000002.wav,1
data/real/4970_29095_000003_000006.wav,1
data/real/7021_79740_000007_000000.wav,1
data/real/8555_292519_000006_000000.wav,1
data/real/1089_134691_000025_000003.wav,1
data/real/4507_16021_000026_000000.wav,1
data/real/1580_141083_000051_000000.wav,1
data/real/8463_294825_000018_000000.wav,1
data/real/7176_88083_000015_000004.wav,1
data/real/8455_210777_000022_000009.wav,1
data/real/5683_32865_000010_000002.wav,1
data/real/4446_2271_000022_000012.wav,1
data/real/237_134493_000017_000003.wav,1
data/real/3570_5695_000004_000008.wav,1
data/real/3570_5694_000008_000007.wav,1
data/real/1580_141083_000016_000003.wav,1
data/real/1320_122612_000023_000003.wav,1
data/real/1089_134686_000032_000000.wav,1
data/real/8230_279154_000003_000009.wav,1
data/real/908_31957_000025_000001.wav,1
data/real/237_134493_000003_000003.wav,1
data/real/4446_2271_000006_000004.wav,1
data/real/7127_75946_000039_000003.wav,1
data/real/8463_287645_000015_000000.wav,1
data/real/8455_210777_000018_000003.wav,1
data/real/4992_41797_000004_000002.wav,1
data/real/7729_102255_000004_000002.wav,1
data/real/237_126133_000023_000000.wav,1
data/real/1580_141083_000016_000006.wav,1
data/real/4970_29093_000050_000004.wav,1
data/real/8463_294825_000044_000000.wav,1
data/real/1089_134686_000012_000004.wav,1
data/real/8455_210777_000029_000003.wav,1
data/real/8555_284447_000039_000002.wav,1
data/real/3729_6852_000078_000003.wav,1
data/real/7127_75946_000052_000000.wav,1
data/real/2961_961_000023_000001.wav,1
data/real/1320_122612_000051_000001.wav,1
data/real/5639_40744_000015_000001.wav,1
data/real/237_134493_000007_000002.wav,1
data/real/8463_294825_000023_000000.wav,1
data/real/4077_13751_000010_000000.wav,1
